duration,views,likes,comments,engagement_level,engagement_label
349,514871,22738,698,Medium,2
212,184051,12419,3481,Medium,2
518,141768,3472,1029,Low,1
590,453985,44599,3940,High,0
170,413246,30315,7541,High,0
26,179122,13936,1971,High,0
158,882269,14045,10373,Low,1
443,280931,22111,1221,High,0
299,446149,35569,4673,High,0
223,122640,8641,2262,High,0
499,691449,25080,8031,Medium,2
234,816715,44161,4775,Medium,2
24,283002,5642,450,Low,1
557,656542,34430,4851,Medium,2
152,762401,24354,9056,Medium,2
112,620756,25710,1123,Medium,2
407,570279,14048,7177,Low,1
487,963414,29581,10544,Medium,2
371,47001,793,746,Low,1
418,476828,44245,738,High,0
313,366156,21140,5798,Medium,2
138,595450,27216,6488,Medium,2
287,489938,28491,3939,Medium,2
77,677023,45053,13095,Medium,2
485,858540,79817,3470,High,0
356,396091,10330,4469,Low,1
564,933432,34163,6626,Medium,2
330,503628,49265,5551,High,0
447,519249,22539,5967,Medium,2
104,804506,9678,2171,Low,1
63,677848,15785,9192,Low,1
512,604979,7483,7898,Low,1
262,253090,25079,3953,High,0
417,280859,9857,764,Medium,2
456,955490,88974,6352,High,0
69,22938,2285,306,High,0
599,302972,19385,1090,Medium,2
158,640637,8320,8888,Low,1
270,602388,10447,1277,Low,1
83,315042,16805,2319,Medium,2
319,466092,21699,7964,Medium,2
564,988082,63786,15524,Medium,2
252,937226,46389,12418,Medium,2
418,144708,13612,2537,High,0
29,984740,57239,14255,Medium,2
288,136872,9914,1487,High,0
453,694299,62961,13618,High,0
305,796780,18500,11316,Low,1
72,45391,1392,564,Medium,2
11,869161,17086,7621,Low,1
141,216063,4875,3920,Low,1
168,125712,7056,832,Medium,2
87,541565,21070,636,Medium,2
424,412799,19849,1955,Medium,2
77,43915,4322,135,High,0
241,825065,19886,5825,Low,1
50,786558,46149,13128,Medium,2
266,105097,1986,1406,Low,1
180,60711,2347,255,Medium,2
170,611630,35154,9778,Medium,2
374,417976,39790,4422,High,0
58,710563,32124,7632,Medium,2
423,969857,15364,7642,Low,1
511,367157,16498,6398,Medium,2
345,42182,975,297,Low,1
131,147430,4525,411,Medium,2
413,628001,41214,4240,Medium,2
371,884847,14217,12911,Low,1
275,876222,45410,11823,Medium,2
383,95320,6181,435,Medium,2
77,539777,25891,1686,Medium,2
252,91960,1077,1246,Low,1
47,683145,67424,9462,High,0
381,452536,19477,3600,Medium,2
45,944799,75651,16074,High,0
174,21897,860,428,Medium,2
216,898507,47397,4409,Medium,2
497,988914,44463,11831,Medium,2
43,883701,36080,973,Medium,2
373,770327,9218,11206,Low,1
155,590720,25047,5240,Medium,2
115,761043,68535,3555,High,0
484,225097,16237,3442,High,0
440,456223,10533,7483,Low,1
51,400504,25313,1246,Medium,2
579,285940,25820,508,High,0
370,2124,155,15,High,0
73,990806,23166,12775,Low,1
303,429301,37823,6901,High,0
300,662044,24587,7530,Medium,2
207,353242,17968,4250,Medium,2
65,158216,9074,2562,Medium,2
318,781727,67655,8636,High,0
165,267529,25106,3374,High,0
335,456431,42753,4933,High,0
532,793902,8507,14074,Low,1
342,18003,1673,98,High,0
308,687959,10247,4138,Low,1
507,884436,29999,3034,Medium,2
342,809527,45615,13413,Medium,2
554,367404,19543,3241,Medium,2
279,428516,27606,3261,Medium,2
168,612765,32568,12038,Medium,2
447,201574,18966,3751,High,0
323,406882,12877,7921,Medium,2
593,824354,28573,3053,Medium,2
508,369656,34328,6629,High,0
391,837754,14163,6069,Low,1
498,880620,57117,1092,Medium,2
494,493401,35207,4161,High,0
77,352694,19574,3764,Medium,2
513,443984,32180,1356,High,0
394,633754,16191,7108,Low,1
299,372322,32294,6169,High,0
373,588241,13295,4809,Low,1
553,185815,8561,1430,Medium,2
572,910326,15269,6770,Low,1
191,153505,9067,2845,Medium,2
449,409274,28762,788,High,0
574,576830,54631,5454,High,0
367,414270,31708,2496,High,0
127,992778,58275,17852,Medium,2
192,230855,21685,652,High,0
424,534063,28337,4709,Medium,2
256,89690,5427,782,Medium,2
553,370814,23601,6629,Medium,2
339,293905,13783,1497,Medium,2
96,588677,50310,7801,High,0
534,17284,460,61,Low,1
67,834495,50016,15960,Medium,2
516,681282,51096,8357,High,0
143,455619,41624,5876,High,0
189,207637,18594,1918,High,0
209,791799,44171,5941,Medium,2
218,183819,12478,926,Medium,2
260,849346,38629,10596,Medium,2
139,822557,42884,15741,Medium,2
577,121346,11110,950,High,0
92,339849,31865,6042,High,0
211,656441,59465,2512,High,0
133,829968,18635,15592,Low,1
7,673932,58300,5161,High,0
125,150508,14351,1236,High,0
389,681047,28952,6670,Medium,2
42,863724,48954,12650,Medium,2
345,237539,19031,3485,High,0
25,970617,58806,9815,Medium,2
246,907123,90180,9923,High,0
459,346755,17689,544,Medium,2
307,534053,39656,3621,High,0
599,682557,55514,5169,High,0
73,877809,47813,10196,Medium,2
133,576862,50261,6696,High,0
200,727433,43030,10539,Medium,2
144,418501,19689,6119,Medium,2
448,76011,1497,415,Low,1
287,92743,4211,1449,Medium,2
316,817016,62137,1121,High,0
539,259483,24110,3790,High,0
281,363409,11865,1068,Medium,2
65,176782,7419,2627,Medium,2
323,706267,16849,7779,Low,1
56,968511,69892,9014,High,0
157,974993,94005,13769,High,0
315,812367,54985,1373,Medium,2
548,750739,49201,3938,Medium,2
571,96553,5775,1227,Medium,2
393,578178,10384,9885,Low,1
552,732420,55411,6035,High,0
181,796175,51102,4710,Medium,2
366,338090,23508,3670,Medium,2
318,412267,37472,5286,High,0
101,485420,39103,4360,High,0
217,408549,32799,7213,High,0
141,537588,50235,5884,High,0
10,576663,57143,969,High,0
113,469384,29249,2458,Medium,2
551,875533,17334,8372,Low,1
43,676751,34732,9648,Medium,2
429,304692,24644,1576,High,0
265,948184,11847,18535,Low,1
430,616073,9314,4344,Low,1
91,414662,6652,4609,Low,1
469,797151,60418,1084,High,0
80,629842,34707,11219,Medium,2
475,526154,22730,8412,Medium,2
418,790081,15410,3724,Low,1
461,674153,51169,12627,High,0
289,455335,17708,3187,Medium,2
243,490774,16627,6945,Medium,2
562,780744,53643,12929,Medium,2
376,894470,53946,13486,Medium,2
499,914205,38960,16852,Medium,2
49,493596,33433,8599,Medium,2
405,834860,28727,16611,Medium,2
251,471017,38404,2105,High,0
454,220272,6748,1495,Medium,2
489,25401,617,332,Low,1
22,569151,45770,8496,High,0
293,151937,11199,1695,High,0
418,831319,21978,1999,Low,1
239,907207,18563,15413,Low,1
420,7525,643,144,High,0
503,275101,21978,2394,High,0
119,183943,7257,969,Medium,2
238,355243,24596,485,Medium,2
544,415760,8803,2290,Low,1
15,783949,43614,11209,Medium,2
210,565845,6612,10366,Low,1
251,495596,22422,1376,Medium,2
563,735201,12304,8463,Low,1
131,394020,20789,5601,Medium,2
151,529840,25406,3312,Medium,2
122,111253,5562,1315,Medium,2
386,825394,11621,12042,Low,1
416,192643,8196,3258,Medium,2
588,986821,77054,9471,High,0
367,479374,20710,7290,Medium,2
513,280544,20862,1889,High,0
141,927170,40102,4680,Medium,2
179,400817,19275,1827,Medium,2
293,1945,118,15,Medium,2
485,119442,11414,200,High,0
23,825713,16347,5265,Low,1
199,450579,5840,6034,Low,1
334,761754,49297,10139,Medium,2
179,763392,72841,1830,High,0
453,996370,98715,6437,High,0
358,718498,38493,8493,Medium,2
503,248950,12977,1755,Medium,2
145,738750,50269,6605,Medium,2
97,247788,14869,3603,Medium,2
243,558792,37477,657,Medium,2
209,546952,48492,3419,High,0
564,622286,48020,2305,High,0
437,975039,53353,3339,Medium,2
249,280471,14463,5391,Medium,2
321,521019,35202,4248,Medium,2
299,95359,4864,1050,Medium,2
286,124551,6377,1861,Medium,2
21,440791,5054,838,Low,1
75,17315,444,96,Low,1
273,130677,7052,2196,Medium,2
329,782780,65783,13603,High,0
309,71174,2497,575,Medium,2
455,939303,53575,7629,Medium,2
11,633009,25982,9736,Medium,2
318,930058,18073,6144,Low,1
107,703677,67726,2269,High,0
197,106859,9288,629,High,0
578,128571,2193,1074,Low,1
533,808243,60441,1609,High,0
175,408375,16858,4122,Medium,2
541,572786,57013,8626,High,0
255,787818,29319,8477,Medium,2
391,165469,5210,391,Medium,2
211,632692,38663,5923,Medium,2
545,105059,8946,1520,High,0
420,239417,6542,503,Low,1
384,681945,50359,1457,High,0
148,322211,5002,2591,Low,1
29,884335,81981,4160,High,0
77,129845,2245,2436,Low,1
97,54683,5046,658,High,0
509,648465,35129,4188,Medium,2
340,444946,22393,6403,Medium,2
429,111459,10878,905,High,0
503,551474,54670,1935,High,0
368,671944,46038,3700,Medium,2
203,724083,15524,9566,Low,1
417,628520,34917,1248,Medium,2
343,515429,29701,3185,Medium,2
433,59363,3342,294,Medium,2
143,674135,41293,3250,Medium,2
546,906687,10594,12668,Low,1
61,60764,4497,1014,High,0
236,417996,30979,6103,High,0
439,934681,19060,12402,Low,1
388,907006,55619,16700,Medium,2
564,955778,58448,2016,Medium,2
198,339212,24226,1418,High,0
538,921095,16290,8173,Low,1
522,701586,46574,5666,Medium,2
189,767118,27054,6860,Medium,2
296,396708,22068,1952,Medium,2
339,455573,36263,1749,High,0
120,67904,4991,724,High,0
53,824932,17077,15370,Low,1
86,429867,27170,3631,Medium,2
337,814620,79197,1485,High,0
561,211187,5091,3044,Low,1
339,943069,81822,6159,High,0
536,441471,32328,2497,High,0
225,87993,7009,630,High,0
327,792501,28035,11691,Medium,2
7,9081,326,150,Medium,2
210,414348,37930,5043,High,0
44,316335,13407,2254,Medium,2
63,107254,1680,739,Low,1
578,286652,18361,963,Medium,2
511,679701,14432,12732,Low,1
576,834472,68171,10952,High,0
126,476254,32269,720,Medium,2
483,706565,62690,9598,High,0
100,192222,15499,1825,High,0
418,3757,75,73,Low,1
239,807762,35780,13378,Medium,2
66,936284,74631,3983,High,0
260,213866,10171,3140,Medium,2
565,609119,59396,6228,High,0
352,173512,13224,790,High,0
128,691410,7878,9870,Low,1
486,996119,88852,11356,High,0
321,663327,12651,1046,Low,1
508,998295,22608,13262,Low,1
52,734002,55860,9589,High,0
413,4429,389,16,High,0
140,298109,17371,2274,Medium,2
205,722400,26016,8764,Medium,2
254,519997,21641,1891,Medium,2
318,37969,1551,653,Medium,2
372,198077,7804,301,Medium,2
433,906717,28889,2678,Medium,2
484,498285,32287,1597,Medium,2
318,84084,7654,927,High,0
504,911704,34314,11653,Medium,2
359,101169,2711,877,Low,1
489,248677,21254,1612,High,0
215,876243,67260,14350,High,0
48,328496,30804,754,High,0
545,341630,8505,2160,Low,1
575,118828,2730,207,Low,1
587,523946,30770,662,Medium,2
96,919315,60030,7091,Medium,2
269,25901,1378,121,Medium,2
224,742747,47466,4529,Medium,2
446,760025,19938,12614,Low,1
405,615097,32701,2519,Medium,2
404,315514,21842,4992,Medium,2
580,464938,22755,6428,Medium,2
494,842067,59913,6064,High,0
489,255660,12938,2910,Medium,2
474,768126,30743,7254,Medium,2
578,732219,27329,2518,Medium,2
449,16320,766,297,Medium,2
273,275636,3329,3258,Low,1
271,478903,33603,8488,High,0
58,395562,34041,6587,High,0
532,282254,11831,710,Medium,2
524,127051,1796,627,Low,1
63,330602,32666,1243,High,0
44,483519,16310,8115,Medium,2
241,148406,3175,2580,Low,1
390,882722,38202,9737,Medium,2
304,640183,48954,1907,High,0
399,442767,16139,1583,Medium,2
211,909322,56126,14965,Medium,2
340,125323,5940,2337,Medium,2
597,522986,10772,2505,Low,1
518,599593,23819,726,Medium,2
182,415100,31231,3025,High,0
400,947276,61649,1496,Medium,2
375,1182,24,19,Low,1
322,404464,9989,4181,Low,1
373,158666,10736,2093,Medium,2
388,861625,71693,7597,High,0
66,314196,13024,2376,Medium,2
509,36819,2340,192,Medium,2
243,48837,1238,763,Low,1
199,452769,17216,6436,Medium,2
226,107371,1269,843,Low,1
65,694996,55005,4935,High,0
133,181776,8378,186,Medium,2
160,444149,37064,980,High,0
382,931643,68711,11964,High,0
590,592227,50094,6382,High,0
441,834463,29798,7728,Medium,2
211,302169,8055,5053,Low,1
392,182175,17756,1926,High,0
484,442213,32971,3672,High,0
344,87845,7472,356,High,0
344,126398,1413,2097,Low,1
208,618097,25899,7385,Medium,2
165,304531,23404,839,High,0
544,746186,12698,9945,Low,1
396,426328,26031,3869,Medium,2
579,631640,30708,10369,Medium,2
538,697243,8077,12870,Low,1
74,371567,11606,4610,Medium,2
409,461631,16448,6878,Medium,2
595,739226,14834,1534,Low,1
521,439807,29395,5121,Medium,2
124,220113,7003,3379,Medium,2
221,451900,15810,4717,Medium,2
60,799335,72612,9813,High,0
370,180797,9408,3268,Medium,2
508,643207,29131,3064,Medium,2
459,879893,66122,2522,High,0
108,13798,1267,194,High,0
81,952164,11667,15838,Low,1
234,15476,779,265,Medium,2
262,476970,30988,6291,Medium,2
268,275361,10648,4634,Medium,2
335,236691,18820,3387,High,0
186,973985,94898,2590,High,0
554,431272,40931,6675,High,0
31,48886,1659,215,Medium,2
280,637393,19357,3502,Medium,2
303,218950,21057,1860,High,0
95,328724,16855,2293,Medium,2
484,687155,19753,4886,Low,1
577,919115,67674,3874,High,0
462,839765,29893,5528,Medium,2
455,373266,12710,512,Medium,2
369,415818,37062,4152,High,0
355,443326,10916,6917,Low,1
404,92629,1463,1610,Low,1
257,467221,15991,7750,Medium,2
463,765884,49495,6826,Medium,2
503,439805,9270,6543,Low,1
512,625307,32793,4045,Medium,2
308,870065,57824,1788,Medium,2
505,474481,40988,6568,High,0
170,949553,29140,12654,Medium,2
419,985980,82389,16003,High,0
466,472903,14726,6008,Medium,2
118,486375,34488,1936,High,0
437,722770,35242,12438,Medium,2
360,209970,4266,2712,Low,1
211,593795,44109,9705,High,0
239,598197,17705,9396,Low,1
446,279473,7237,1861,Low,1
359,944989,39924,2283,Medium,2
519,566564,38977,2466,Medium,2
212,619213,19232,1711,Medium,2
129,920864,24430,5179,Low,1
142,97655,1064,950,Low,1
343,527533,27667,9616,Medium,2
541,97389,4730,1710,Medium,2
72,663262,20593,9719,Medium,2
577,788795,11696,1150,Low,1
545,420229,20437,3146,Medium,2
387,57888,4685,808,High,0
23,663615,49356,2290,High,0
454,656382,57414,10646,High,0
78,727691,7904,13372,Low,1
577,151844,14725,1173,High,0
280,169698,6911,2445,Medium,2
52,831876,82468,3174,High,0
215,909351,29768,12845,Medium,2
544,412330,21621,580,Medium,2
195,597740,25017,2310,Medium,2
319,484595,20361,7020,Medium,2
567,302568,25961,4394,High,0
566,507845,39194,6694,High,0
117,880607,87438,8867,High,0
174,226810,14791,3135,Medium,2
472,694158,35883,10899,Medium,2
18,863701,15638,16723,Low,1
292,809916,80740,14484,High,0
193,527900,31482,8497,Medium,2
159,923670,67467,13116,High,0
571,686960,32017,8180,Medium,2
475,123875,7345,407,Medium,2
79,78843,7476,326,High,0
281,347886,8689,5769,Low,1
347,391831,14228,6372,Medium,2
429,604246,14311,7658,Low,1
575,579188,47087,5408,High,0
515,456456,7113,682,Low,1
186,624752,10837,4508,Low,1
462,505633,18639,4546,Medium,2
68,264631,14892,2707,Medium,2
264,187332,8723,3495,Medium,2
197,976845,13708,2994,Low,1
410,729027,70113,7916,High,0
97,132971,12733,1062,High,0
434,119195,4188,2361,Medium,2
438,559936,42464,9729,High,0
408,951499,59061,8884,Medium,2
438,90550,2840,1810,Medium,2
116,630057,21167,6783,Medium,2
379,866703,46978,3618,Medium,2
63,433695,20700,5014,Medium,2
47,307658,11140,1629,Medium,2
211,597459,49395,7820,High,0
300,637196,33982,11986,Medium,2
122,500984,34535,7984,Medium,2
536,985948,26654,6103,Low,1
226,78691,4565,522,Medium,2
170,748601,28909,1734,Medium,2
160,266541,15293,1714,Medium,2
188,633901,50885,1749,High,0
94,915200,72485,9600,High,0
98,873011,36561,12622,Medium,2
17,98852,7165,1509,High,0
442,136180,12898,290,High,0
542,217985,14454,1625,Medium,2
591,377725,8822,2445,Low,1
154,147992,10533,441,High,0
12,464864,9037,3666,Low,1
33,153425,13576,1025,High,0
300,422518,23872,5516,Medium,2
344,946840,42288,16837,Medium,2
443,591544,8950,5703,Low,1
148,767348,33970,11653,Medium,2
523,60363,5510,227,High,0
49,905528,10765,16303,Low,1
243,623640,32877,2431,Medium,2
159,118732,11137,552,High,0
185,861387,39223,2603,Medium,2
219,16675,809,114,Medium,2
92,274448,17035,3154,Medium,2
260,12052,622,238,Medium,2
515,519926,13088,8357,Low,1
77,83423,973,686,Low,1
183,706602,45846,8437,Medium,2
216,165044,15328,2119,High,0
238,684836,13404,11390,Low,1
469,721544,20914,10817,Low,1
227,142812,6186,1687,Medium,2
268,288681,23898,3959,High,0
211,127229,4355,1930,Medium,2
370,874213,78141,3085,High,0
280,778910,11641,3745,Low,1
384,532291,50400,7496,High,0
313,214876,12992,3686,Medium,2
272,551251,38196,4837,Medium,2
68,305625,13170,5995,Medium,2
354,815080,65515,4161,High,0
498,443272,11077,3952,Low,1
527,992130,14288,8127,Low,1
102,535855,24433,10007,Medium,2
75,320198,27803,2056,High,0
368,286145,22303,2845,High,0
574,973587,55050,4437,Medium,2
280,809833,49798,8830,Medium,2
54,911218,19764,15755,Low,1
362,758002,64931,5136,High,0
568,871712,70457,14300,High,0
489,594291,41055,10884,Medium,2
88,366199,19026,873,Medium,2
588,933808,90393,14354,High,0
300,544143,48490,3184,High,0
240,322061,21899,1394,Medium,2
60,788625,34275,9795,Medium,2
364,256194,16811,3690,Medium,2
114,462853,28599,3934,Medium,2
196,882851,40153,1539,Medium,2
97,285184,10723,5208,Medium,2
572,990950,46208,14749,Medium,2
64,699500,43125,4310,Medium,2
43,954926,46344,9969,Medium,2
544,653102,22023,997,Medium,2
53,91644,7192,682,High,0
424,608825,35209,6653,Medium,2
17,355213,5715,3845,Low,1
40,107101,4621,530,Medium,2
105,87825,7872,1383,High,0
90,378028,29475,2524,High,0
520,110775,4330,1332,Medium,2
227,94366,8911,581,High,0
342,271480,4586,2464,Low,1
170,859129,82915,4246,High,0
387,215296,6913,2804,Medium,2
380,135074,1461,1227,Low,1
475,624044,30604,815,Medium,2
35,296608,12548,455,Medium,2
379,631459,36951,6283,Medium,2
15,356654,29142,1598,High,0
306,151268,12981,1832,High,0
100,143192,6602,1253,Medium,2
194,582861,28377,7830,Medium,2
457,241572,5637,4612,Low,1
196,306397,4375,3384,Low,1
490,172449,11676,2752,Medium,2
270,300746,4751,4603,Low,1
428,15775,1199,292,High,0
132,941969,55122,4772,Medium,2
242,118484,3302,1980,Low,1
359,78329,4586,1425,Medium,2
116,613437,16237,5191,Low,1
450,707608,35016,4926,Medium,2
347,351401,28800,6707,High,0
149,220419,11367,2848,Medium,2
69,630099,14733,5187,Low,1
251,634478,47677,10180,High,0
494,879853,23588,5969,Low,1
443,985682,75374,4289,High,0
110,726362,38600,8233,Medium,2
185,812997,41330,9559,Medium,2
188,818818,70933,13665,High,0
230,54895,4049,531,High,0
93,957782,12414,15781,Low,1
534,370383,13576,2561,Medium,2
375,734643,64929,8765,High,0
403,103945,1210,515,Low,1
110,312230,18444,2598,Medium,2
275,960805,72544,16615,High,0
507,960919,63388,4904,Medium,2
529,337640,26487,5535,High,0
36,841710,63391,5365,High,0
397,797277,57629,1319,High,0
44,778620,65356,2404,High,0
222,253830,17288,3851,Medium,2
86,203526,9406,1216,Medium,2
205,866169,45449,11631,Medium,2
451,922632,68740,13179,High,0
432,229433,20389,1733,High,0
42,572954,19766,5742,Medium,2
215,830254,33863,7199,Medium,2
448,873155,81872,16589,High,0
331,373318,23170,2642,Medium,2
231,599362,15647,2687,Low,1
52,477008,33262,3790,Medium,2
22,346328,34344,4751,High,0
443,171051,14387,2437,High,0
191,418083,32241,7758,High,0
349,248695,7143,4415,Low,1
228,903885,80312,5855,High,0
492,628805,36043,6066,Medium,2
233,854631,76947,12988,High,0
394,179829,7136,3311,Medium,2
593,139670,2176,1034,Low,1
192,204839,10823,1934,Medium,2
274,287351,9851,5198,Medium,2
314,684253,50888,5344,High,0
136,920300,88477,9322,High,0
555,840371,60664,15282,High,0
76,613629,55118,9966,High,0
191,547785,27812,3081,Medium,2
490,532092,42273,3815,High,0
195,802974,68954,6187,High,0
426,719248,53209,13192,High,0
124,129676,7222,2590,Medium,2
224,9865,654,154,Medium,2
57,378072,27616,3857,High,0
455,10102,331,12,Medium,2
416,784241,64983,11177,High,0
241,797922,76224,6700,High,0
410,175608,9109,2287,Medium,2
426,258546,18898,3238,High,0
251,477798,36471,4842,High,0
76,245720,17102,4654,Medium,2
189,531029,31458,764,Medium,2
10,427025,38153,6204,High,0
210,111219,5605,977,Medium,2
548,432625,6705,6299,Low,1
391,277868,23899,3842,High,0
80,10066,711,12,High,0
181,220522,19060,1416,High,0
353,165361,3715,759,Low,1
259,71401,911,297,Low,1
312,639511,60173,9491,High,0
349,410539,9563,2279,Low,1
131,495621,41071,4966,High,0
291,340427,28626,1937,High,0
491,759012,56002,9126,High,0
387,5059,110,74,Low,1
410,944861,66202,6888,High,0
392,313046,28179,3899,High,0
529,648513,31321,10812,Medium,2
561,386039,18227,1077,Medium,2
280,27315,1361,396,Medium,2
504,55146,959,393,Low,1
341,757653,68402,2523,High,0
485,356837,31482,4056,High,0
