duration,views,likes,comments
11,292348,10413,5375
585,66880,4604,89
146,462210,42686,5768
477,642132,38359,9830
98,525689,48394,7050
370,803026,75138,3847
107,864410,66724,3768
76,23482,1079,117
125,924431,80158,4154
300,765509,15874,5777
197,419914,14297,3050
318,356555,17399,1654
363,19292,800,114
398,8898,879,84
442,401352,7919,3607
596,316231,12477,1334
371,509312,8560,6704
327,754177,10127,11157
273,492233,34814,9215
524,371613,17032,7299
220,476567,28161,6075
595,911515,90444,8344
480,89879,4321,148
257,23504,2049,35
279,845863,13920,8945
340,520536,35595,6426
560,702321,18650,6320
260,928670,54902,11812
416,988615,92172,15147
588,857835,33000,10579
425,537705,20948,2254
271,87078,4356,197
290,180160,5904,1553
360,826378,11812,16142
197,345896,19234,3898
270,872502,56467,7744
579,565992,49825,9059
113,674355,41775,5629
565,730941,15473,3751
193,695538,59711,9934
531,307281,16433,4385
493,978636,30601,10511
278,612463,35775,2811
211,769906,63877,4505
464,961895,46787,6120
274,37764,421,559
119,91694,7482,920
79,725678,33704,11051
552,768330,20329,4959
368,278594,27298,2628
27,515146,11047,7112
305,957680,57376,14757
545,860479,75769,2386
403,508510,31384,623
475,912515,44438,8865
539,793439,73442,2636
259,71401,911,297
560,616898,29733,976
306,461465,27294,5843
257,494038,40505,2027
445,663713,6655,5370
234,72823,5802,795
479,4746,137,8
585,873292,24757,13316
506,344029,26322,5549
264,114026,4343,1397
127,207693,5535,581
439,934681,19060,12402
227,307084,26481,3007
340,267925,24419,4129
460,729814,53884,2177
494,493401,35207,4161
406,908779,29004,12653
217,770973,57208,8179
224,742747,47466,4529
121,268656,8191,1438
155,390603,22297,5688
164,743825,30055,6197
259,48950,3512,962
569,967735,90981,8954
125,20605,495,243
551,742968,26237,13895
198,339212,24226,1418
562,403923,31505,2381
337,822785,47227,15143
27,936927,88140,7452
590,592227,50094,6382
122,74574,1274,138
262,476970,30988,6291
281,588945,18400,4079
116,780442,54958,1699
238,359671,31802,4991
567,302568,25961,4394
238,159102,13896,1205
445,542706,52846,6728
560,111697,8428,168
11,352670,5466,5139
80,10762,803,190
242,975297,61974,16584
139,285022,16668,3337
326,515022,15393,5500
6,505142,15082,6879
32,656348,41355,768
33,153425,13576,1025
404,882608,64819,7586
557,680616,40202,1035
270,602388,10447,1277
210,181775,12547,2274
203,207626,9958,3592
5,740333,16161,7978
408,951499,59061,8884
257,472771,7409,1852
464,314426,22448,5296
369,396705,16790,7184
181,169521,7922,905
145,521417,17170,1075
43,954926,46344,9969
280,297303,22282,2532
308,648681,35797,2766
86,691185,34199,2432
571,942113,47646,7277
344,268367,22767,1864
549,972561,56092,6451
485,356837,31482,4056
215,696731,7972,12714
528,746547,39168,7141
158,882269,14045,10373
532,601561,32749,6750
507,522449,20073,6107
586,897385,24932,16719
196,283403,14448,5135
16,870014,77582,8822
593,15090,844,84
96,877342,16480,13475
60,211574,7290,3744
450,905946,82543,1496
24,127973,12558,462
472,297725,23170,2734
478,808218,68334,5876
225,1479,126,16
56,87946,3634,661
115,945329,34908,10554
589,391474,36066,5189
233,753415,21318,4056
142,266991,3880,704
76,141368,6699,1319
544,679806,65090,11370
54,22973,1758,213
170,450167,38971,2956
408,658751,23420,10643
178,878158,32630,12976
15,301714,4408,5594
433,247217,2612,1821
354,658297,21087,1824
102,124797,12437,967
324,168493,16546,1116
119,359679,22278,713
175,766541,17643,4382
300,418039,38025,6931
81,569426,49653,10818
304,441718,33301,7452
553,537968,29360,3557
166,129616,3725,852
80,585865,56808,11244
149,220419,11367,2848
494,231341,23012,1842
443,36609,1636,415
381,549733,52592,772
322,564374,30442,6205
430,255135,13199,2316
128,662700,22341,1191
571,96553,5775,1227
346,616837,58383,10213
145,478082,12173,1421
117,968312,25972,18988
502,226425,14627,2450
174,502970,48161,3129
184,382884,17424,4471
250,645552,48372,777
19,186907,10503,2845
472,436474,35373,2054
17,807442,29642,12398
321,663327,12651,1046
588,221838,18465,1569
395,400786,37417,5838
551,599535,23041,5231
577,919115,67674,3874
157,384938,17487,6298
346,750171,31451,14512
317,400174,35346,5137
306,559219,37216,2178
301,624178,27424,11956
134,182335,13001,2174
494,676994,50303,12988
442,492765,25479,1670
352,855960,36712,900
500,58041,4556,205
450,707709,44302,13484
525,220179,8560,955
21,423856,14596,2256
305,303995,11928,3798
88,222973,8502,1427
480,86979,6889,737
169,511617,41257,7692
405,969708,87809,5397
253,539021,11100,3719
237,188505,15382,424
117,883627,24730,9030
534,196439,3521,2665
23,86896,4097,636
298,991220,72303,12551
402,379076,31567,6076
219,607869,45012,10805
512,224410,16618,3448
132,390169,31428,1878
578,812246,55889,3289
279,177348,12979,526
334,232046,2742,2901
347,692827,67514,1265
151,755684,48980,5016
371,792565,77694,13551
352,113176,3346,1465
26,332697,19793,3493
381,452536,19477,3600
397,697715,65169,2519
92,217036,4789,247
225,213158,10850,1501
528,321164,21326,4253
200,550204,13048,3069
133,265299,16307,1604
477,45480,3821,100
311,823307,40030,5777
419,79811,5186,79
402,27309,431,135
366,418377,12591,5711
115,889137,31531,4681
130,878319,50548,15543
76,818806,41116,11894
462,83552,3890,938
182,764805,24423,14128
225,414026,33698,5189
215,579923,43433,7955
118,536016,6425,5390
63,744414,28264,2511
75,28987,2852,123
483,135801,6936,1141
222,59414,4452,1092
27,471038,23355,6940
313,245440,7041,2662
484,179910,10206,2781
445,591397,7206,1432
161,983862,52238,9599
196,364594,16912,5513
241,541989,10136,9783
342,271480,4586,2464
576,31082,2220,526
96,130875,7932,2509
213,733915,62265,10061
405,294167,9281,3818
512,990347,41415,2801
485,271702,14931,5058
541,97389,4730,1710
397,860861,37641,4877
160,444149,37064,980
216,852219,18684,11483
168,612765,32568,12038
5,91391,3644,1111
16,201764,10785,2373
29,810548,61349,14693
579,50797,3632,534
206,692344,34246,9558
359,101169,2711,877
511,747246,51953,14937
57,110673,8789,2178
295,873102,81806,8866
150,741101,63831,6702
452,934988,91854,1301
58,172122,14726,2480
127,454211,24434,4108
549,446271,34259,2392
501,375955,19499,1813
478,68935,1970,436
304,640183,48954,1907
532,486844,33932,2288
415,118054,9975,1701
471,398822,16000,1726
119,879077,84028,9946
155,865110,62272,9063
159,567830,35730,8138
596,331522,24615,1780
238,111218,2358,784
543,652407,39017,9399
379,297486,5544,1864
536,453603,24351,1482
324,527919,44589,2450
325,396176,38927,2195
582,745017,25776,8411
297,488360,13485,8042
359,40102,3959,469
496,275971,14128,5348
283,165254,15118,3153
58,883981,19427,12916
25,216552,9037,920
316,696184,42388,3934
69,47127,664,205
577,978162,91860,16688
264,185870,5144,1362
408,255845,15152,3832
230,16838,761,63
157,858367,24438,10040
120,206869,11792,2784
592,590396,33284,1786
510,565209,20002,5623
459,561565,16231,8816
61,156408,9970,299
20,135769,7360,672
466,508910,31906,4434
105,976655,47739,8732
126,417068,12236,5862
300,126660,6684,2062
379,859150,9420,6337
293,633345,32119,11810
66,314196,13024,2376
257,43663,2725,384
357,234447,7417,1666
251,477798,36471,4842
507,412369,18790,6147
158,640637,8320,8888
79,938710,19710,1810
328,751519,57381,5857
232,159976,12251,1516
466,220173,2227,650
385,22936,323,455
253,918755,35770,10306
118,226984,16251,3331
108,775418,28923,11808
575,24915,2329,50
568,588859,42924,5255
569,649114,50919,1202
86,863711,52368,13868
442,166120,13866,1645
13,813489,67654,5050
275,611542,37757,10183
588,370744,20012,6635
153,965049,66182,6969
11,565551,30959,10426
419,814149,37105,8529
420,263311,12678,1605
478,966190,81905,5725
363,86939,4806,232
211,283171,13509,5433
77,1632,107,14
301,273398,9862,2003
480,204850,6590,3474
281,592990,40551,4734
335,829421,13434,1302
123,149488,4235,1804
521,495383,7001,4288
358,242921,3212,2385
279,220610,20041,654
517,981769,61033,15727
420,602978,14234,4243
531,597113,26284,10788
558,344299,3775,4256
191,288252,15877,5109
237,924571,88385,4866
60,163774,11826,2517
115,576331,54441,9793
57,351691,33285,6285
143,681034,29899,3213
346,105046,8266,1529
388,946782,34116,6838
154,147992,10533,441
166,482433,45085,4451
186,973985,94898,2590
542,837043,11253,13886
211,624659,18516,2162
493,519851,20967,10034
437,134945,5454,392
307,121549,3399,1613
302,201613,6290,2885
82,96067,7684,712
459,702958,9517,2071
136,951623,37634,3360
390,566523,23205,9776
9,306505,16732,2897
183,599965,53322,3274
53,933691,68963,13119
555,725323,11386,8426
545,16588,1400,120
418,831319,21978,1999
358,865161,25292,10485
575,118828,2730,207
306,411985,32004,1072
348,443208,40562,3057
281,384574,23867,2114
58,36591,2034,213
425,707791,22431,5997
391,277868,23899,3842
474,768126,30743,7254
445,847227,76085,13693
224,586447,48674,4545
579,184315,12192,474
295,46050,4358,287
513,280544,20862,1889
373,505102,44264,2886
311,132435,12851,2301
376,399222,34554,5138
444,977739,82074,11753
312,63571,5727,571
583,904467,30011,11607
471,601125,42186,6279
490,980779,13302,17544
456,203670,12401,1688
43,357609,30736,4287
570,144642,5112,2208
277,612026,26163,7316
576,966296,69718,8863
282,513772,13580,6052
496,422801,21522,906
129,523704,21883,10403
391,456397,38024,3686
251,185146,4645,1589
380,807132,26952,1243
542,435513,37005,2397
107,188449,7945,808
21,704682,30014,5524
365,620614,28355,2091
283,416890,29730,5382
348,282748,3136,3930
230,54895,4049,531
199,544617,40374,8603
554,767731,11948,9685
131,440287,14500,1207
394,561437,24893,7411
318,460765,15155,2498
352,324258,26003,2591
562,540127,37861,9238
195,802974,68954,6187
353,301843,9276,2902
529,216297,18948,2962
435,296884,15834,1192
136,367490,29800,5188
226,700557,51399,7642
504,944893,46834,8779
230,713404,70001,13046
392,783673,71008,10576
19,452319,22692,8164
75,344991,15308,4357
335,942002,55907,16297
362,212428,7329,4094
224,448132,16425,7610
11,299937,22234,1150
410,148615,9093,1635
575,420715,36991,7980
63,457299,32748,2039
196,836227,42803,10950
200,804800,47379,9974
46,285299,24359,5233
400,292438,28600,5288
215,830254,33863,7199
496,660873,26766,3500
497,553193,23419,928
532,793902,8507,14074
170,413245,38090,2478
137,322001,19447,2450
143,351012,19218,5379
165,938930,59487,9078
337,665328,28260,11612
458,542269,26315,9132
591,221263,10287,4079
175,567707,28699,9037
459,129494,12390,2207
426,443085,32792,6058
16,446950,24188,1705
457,333835,3820,1541
443,689151,58778,947
181,229403,13496,716
566,179400,9408,2260
318,620203,44723,6811
572,910326,15269,6770
449,478176,28285,4004
248,194860,5879,1220
154,405619,39015,3683
557,656542,34430,4851
576,583092,38774,2845
311,652924,35425,7720
424,412799,19849,1955
192,914653,47421,15149
392,950125,59865,17788
563,574629,12395,5674
238,307774,18189,5964
415,833200,33669,9795
59,407102,31333,616
358,590227,32516,3732
337,814620,79197,1485
93,283369,13520,1908
206,164814,5482,2474
141,478293,40693,2887
406,167001,13689,1468
53,334367,20099,4899
317,315892,13021,3857
319,484595,20361,7020
549,198931,15251,2160
593,976224,96772,1837
339,355742,16591,639
302,918849,62611,11827
387,392104,29319,3246
281,45277,2817,508
593,190355,17344,1184
359,763374,41312,6963
319,612917,9687,848
14,52430,2669,786
529,248442,6725,2019
578,766259,49751,12500
547,218108,4403,1408
208,364733,11148,876
232,92763,8336,1250
62,859122,40958,8648
86,814739,21245,8482
510,191369,3918,887
494,528519,21576,4225
556,161066,10866,2724
229,1323,47,8
520,672110,49981,9397
235,781898,16953,5553
353,264152,14065,1785
230,806802,62369,11022
452,715067,59632,3359
51,400504,25313,1246
141,713939,16358,2831
252,424552,31604,4285
404,584084,56282,9484
375,210961,9759,4196
431,558146,38423,5193
458,585109,57550,2579
518,558105,9180,3402
250,586460,10420,1148
365,914494,41665,2246
381,138407,2925,274
510,533122,44533,7194
340,444946,22393,6403
107,243872,11583,1603
23,990155,56010,6605
439,389612,28815,1050
42,572954,19766,5742
503,700516,20586,12030
555,654399,10727,10914
354,480802,20764,3752
48,294821,23048,1314
507,773431,16614,15059
498,467886,31218,6138
561,711882,54427,12001
40,944954,67708,1504
499,697690,50000,5407
238,579801,51131,7160
264,900381,71851,6774
474,545944,28837,6392
388,410861,7450,1662
39,116296,10652,379
72,41510,1238,49
428,934459,85811,4860
423,647496,44473,6584
77,539777,25891,1686
396,805686,15832,16075
451,705579,36262,3333
593,200841,5657,1503
460,317432,15429,3656
227,537362,12889,10468
20,24167,1296,265
567,780548,54134,13149
183,152942,6655,2974
484,442213,32971,3672
575,272194,26375,1065
21,482998,38438,4552
235,917662,88936,6367
249,933680,49092,14707
317,961554,57894,18240
154,44487,3672,429
244,567948,39306,2957
205,973831,77113,12590
375,734643,64929,8765
297,844397,83658,4721
146,869833,25564,4000
207,901434,43741,1133
262,970613,76142,2936
304,926692,82345,9114
550,849942,21903,3024
451,197079,4575,3751
53,788456,28077,2341
476,848326,14436,9893
222,582576,31845,6687
159,271701,19513,402
407,369661,35522,1774
180,577537,20925,6662
305,320792,15740,3852
304,423851,17633,1639
141,216063,4875,3920
55,32012,3025,496
494,879853,23588,5969
334,140139,13159,1494
291,786626,26625,3130
66,696348,65736,13673
36,529704,43640,5309
170,748601,28909,1734
495,679860,14727,7309
390,451073,29769,3067
193,613617,60051,913
290,963308,72083,6743
408,570738,15157,5092
76,65588,1316,609
62,362401,23448,5626
585,675045,34133,3138
29,268620,20841,3106
223,528546,24567,2021
298,62808,4436,913
342,263772,6124,4202
293,969946,62419,17258
507,782229,16200,10287
210,574939,19101,3889
134,952196,32577,10489
197,241930,6253,1144
13,436941,22740,6517
314,950530,57640,11862
381,41870,3519,203
283,485920,7339,8103
157,16165,757,67
591,42203,3904,561
583,524632,29344,4565
119,115378,5315,273
590,645248,53194,4032
467,782428,62687,13203
473,542759,19005,1876
564,955778,58448,2016
424,759021,22242,5183
148,480895,36687,9404
70,44209,3168,575
384,114541,9212,2245
415,997005,75102,10675
289,403652,6936,5465
358,9112,619,83
375,278677,11695,2771
29,705741,33137,10219
105,667451,15147,13284
51,109699,9164,1820
561,173906,6996,2937
238,97912,8456,464
389,214701,11198,727
192,666317,10078,3484
337,661080,41524,1720
333,511659,5778,1449
387,688523,35464,11466
476,695103,47335,5026
531,8295,226,136
542,293338,26121,1467
185,726003,47498,5106
513,794699,37559,14144
69,59890,1537,1033
74,153143,6604,1892
115,791492,68631,7423
506,757013,67119,10155
515,187250,15136,3453
303,693839,21917,3374
238,982458,53911,11891
255,594451,55250,1585
372,637777,23825,9409
130,64286,6089,395
292,807927,11326,7075
264,818951,45770,3786
286,464275,40080,3965
206,562881,42167,9457
270,356711,5251,6600
195,221537,18739,1843
34,963943,19750,8417
356,725399,67406,4277
247,922909,12711,16357
135,129626,7197,1363
561,921584,36227,13714
292,263354,6637,3260
210,716637,33216,12935
487,946457,55877,2130
349,561282,19723,5195
208,703160,61446,8154
9,28769,457,455
322,432431,22848,5536
108,727003,71371,12893
246,768921,22203,4541
479,153133,3985,2433
258,567291,29080,4818
339,926124,81477,15637
445,629056,20184,7103
347,204785,5745,2330
398,639257,57660,10248
554,231830,8214,2804
103,357173,6022,3196
220,261487,6378,4311
412,246897,14519,3850
175,382578,14942,5132
365,529229,14809,4211
124,290531,10884,2530
150,570055,42418,2601
414,684128,55434,12917
295,988244,33065,11320
45,46123,2222,846
418,790081,15410,3724
105,360472,16369,6490
352,461335,4804,4694
170,920523,32041,3276
107,285897,7007,3890
117,728459,60324,2898
195,856898,82757,2342
481,58095,2907,833
64,328879,8880,2249
303,726929,11751,6805
155,728610,50729,4927
503,91765,5186,1241
349,108297,4970,1383
372,682843,28772,13201
409,254870,9414,4153
113,480975,40845,4524
187,605362,25377,4313
113,28480,1998,452
579,909827,40792,5141
492,698409,41159,6244
116,779440,41444,11353
223,178370,17661,507
478,157144,2399,1726
586,889151,11471,14415
56,288463,16768,1894
564,243041,19035,4776
141,705762,28258,11825
399,343501,29504,2016
311,86828,5399,1434
456,842909,62298,10162
254,657826,33346,12725
384,532291,50400,7496
60,558557,9457,2757
186,428696,33856,4849
88,824126,31234,11060
228,520510,51615,10066
160,895124,28761,12571
207,408253,15906,455
233,201564,19320,2649
271,189737,15538,1741
315,654819,44207,11180
233,139370,9544,2180
141,841230,11191,7673
51,922569,36707,4352
340,341753,20807,5620
286,266068,21729,633
363,978401,68236,2876
571,978943,89920,12142
165,904501,76813,6612
251,338137,33142,6711
81,603060,11424,2434
497,456301,9090,4086
460,330119,5192,4868
224,178517,3136,1955
302,566708,32994,9376
428,916086,73360,1501
396,632922,33668,5296
168,839196,24497,9998
92,841930,50465,4226
192,507823,49228,5491
402,923422,27157,9530
240,740500,26981,9531
363,670755,59848,9933
51,516004,13664,7104
63,869665,14841,2899
233,717563,55690,4973
198,865985,32216,12409
565,548582,14674,6548
104,245841,11332,2934
219,720899,65286,8656
146,545029,15223,8028
17,98852,7165,1509
236,417996,30979,6103
114,33621,765,522
161,922989,54586,7160
407,622742,55034,4022
504,580161,16209,4466
391,988231,86041,15812
278,324178,4236,6309
467,109498,5454,1466
32,108452,4804,177
116,40978,915,201
35,949856,88581,4832
428,15775,1199,292
329,429957,11358,5849
151,317252,28381,1741
389,620809,45172,7009
6,260875,3706,3939
18,186671,11559,3444
179,227910,16986,569
447,457457,40597,2445
306,570609,32359,6285
23,891065,86265,15666
397,526506,7775,2309
256,821407,29197,10394
166,743570,12026,6412
463,336379,14758,1400
416,105594,5326,719
183,921445,38501,16163
459,329769,27558,3612
182,688749,15393,11134
351,177661,4425,1467
429,505174,7172,8172
593,447266,17442,7795
284,414699,26001,2902
563,76052,6153,441
599,240887,22171,4079
317,341215,26757,5309
576,477254,39624,1441
210,930828,31903,18214
580,541385,23887,1032
243,558792,37477,657
419,992508,31823,18784
330,851346,37856,11332
97,727444,34564,10157
90,272226,22274,1920
215,505048,48190,1339
126,246702,8066,3013
287,519439,27339,7745
443,514009,51385,6914
308,184622,17039,1645
114,529170,18447,9805
13,580394,12592,2272
534,541761,52375,8254
29,874503,68478,10103
510,500061,39716,2666
503,275101,21978,2394
450,675915,26215,6275
432,694020,15766,6268
179,992108,29003,7011
201,572266,34448,7263
250,45410,4098,710
8,615802,12063,8208
234,934051,65391,7126
96,639891,47882,11202
571,639729,29478,8832
279,188159,9820,1741
380,26919,1012,339
433,62597,750,799
330,414499,34622,427
479,716564,59826,5152
443,869630,75207,12464
510,6934,532,41
88,816573,22216,3289
278,990855,16145,2481
100,143192,6602,1253
328,946372,66856,9403
270,786972,63571,6703
334,632120,37306,11363
56,376344,25155,6211
410,130539,4275,184
368,590988,25568,1750
176,273106,16192,2499
170,682131,38646,2848
55,837450,64904,12424
92,313794,6479,3259
350,98941,7483,1291
21,114788,9253,571
272,756220,29748,11514
155,934350,19934,13668
400,559927,30220,3907
85,574482,30209,8127
40,171971,16004,1945
148,796887,56290,3210
548,948344,75606,1422
264,369532,28541,3488
213,241448,5790,1554
403,995712,20301,2914
91,603785,47330,4540
88,526984,35111,3167
317,442020,34887,6697
96,919315,60030,7091
381,382565,21534,5115
14,867581,55099,12237
495,675471,46723,6270
201,192306,2125,3758
135,899373,65592,12102
470,261261,6863,484
218,183819,12478,926
516,9279,162,147
412,334441,16489,4965
388,861625,71693,7597
60,37839,3703,214
432,976829,22099,8627
313,725998,30657,1921
369,212728,8759,3506
284,635533,56090,3016
366,6557,494,69
599,703929,19086,9280
309,885154,30502,15972
530,226933,20463,3974
148,13969,1035,92
77,459199,43256,7291
285,629835,45711,2298
121,525708,26324,2703
349,779431,76761,8450
430,496436,43037,5880
152,663710,35402,12723
200,557927,37909,8678
497,687946,21337,4465
515,208567,2207,2289
541,155069,2073,1971
559,271955,18964,3302
188,141603,12523,964
339,860083,56418,15672
492,628805,36043,6066
241,40665,1702,306
486,522519,23667,10163
55,557624,54306,9222
224,558188,5765,2219
259,107048,3913,1918
166,773600,55503,4046
179,434565,40547,4392
251,495596,22422,1376
60,165484,6992,398
178,629869,14513,2674
593,616095,20128,10861
32,698608,63316,1364
123,691519,25262,10707
382,423290,24454,6596
83,262428,24144,4115
121,283297,6291,5225
343,515429,29701,3185
158,150125,7165,2124
274,658864,51930,3773
386,456182,25250,2119
306,151268,12981,1832
580,66302,5763,1225
126,745176,12282,14072
257,467221,15991,7750
70,545522,39346,3469
66,684243,42679,13121
458,643987,40303,5646
64,223510,8148,2683
472,418148,11779,7986
552,417019,10821,7337
588,27838,2186,530
289,66878,5882,992
221,822949,52225,5353
284,625810,47661,8013
197,867478,56393,7549
419,190032,5391,1700
246,558410,13029,1929
447,444748,6177,8773
209,321445,10983,1784
298,569464,55078,10620
343,57529,3066,343
485,204930,17743,547
22,600452,37323,7305
445,42697,3460,64
147,52155,2946,250
113,796347,24390,13152
96,588677,50310,7801
521,203261,11378,1043
15,22549,1536,213
568,248865,19642,2400
310,415574,25623,4984
564,428587,25516,2891
418,463919,28041,743
88,592869,29776,6823
546,330584,5456,5613
76,571054,30152,5910
169,714252,46094,6756
158,774869,44082,1494
302,562564,11539,2626
327,872049,25891,5707
377,102648,5355,489
420,925047,78910,14740
256,406843,4282,5034
19,63079,6210,811
405,595035,16081,9965
185,777303,59577,9500
110,408640,16190,7808
407,297491,8797,4399
482,98126,2364,1933
70,581430,10434,2568
92,274448,17035,3154
315,812367,54985,1373
425,759229,26426,12744
412,915457,34695,15409
515,330180,30570,5093
51,760492,13179,13927
414,228543,5140,2132
104,716796,17674,3310
414,508624,10277,7183
384,318577,6986,1251
385,907716,16809,17455
62,965843,96384,18741
314,586713,9983,7795
145,183605,11073,737
401,681366,22065,9718
93,82204,7861,1055
293,68682,3891,1061
241,759342,70577,5821
477,523148,20653,8120
210,412226,7461,2319
426,887204,51767,3851
334,907335,54525,3049
9,397146,27543,2215
19,54586,3479,950
426,179343,4385,2398
30,244461,4073,1756
161,296306,3369,4695
395,938181,80934,1676
342,809527,45615,13413
124,163248,10141,1990
383,300760,29982,4060
420,684832,55871,11399
579,186210,5792,1678
191,547785,27812,3081
454,378559,26746,3007
516,681282,51096,8357
480,548033,34261,895
494,842067,59913,6064
145,548992,47984,6961
486,859871,48184,15356
484,498285,32287,1597
335,581015,17497,2278
188,878761,47641,1263
266,343910,17904,1889
377,304522,24865,2845
426,668960,42502,12290
214,668845,65886,9733
430,446810,5395,7885
587,523946,30770,662
426,121801,6823,496
581,491699,35473,548
566,848452,66927,5506
151,715712,44397,8656
348,894705,38896,14595
260,484505,24816,1467
244,636029,37572,7908
120,806905,68417,3106
323,522799,22502,3170
525,107018,4295,1726
443,171051,14387,2437
172,68347,6420,565
171,292255,28767,3198
90,321159,28298,1625
239,758439,69028,4889
84,980885,70066,8618
429,576569,19105,7721
94,858924,79287,6395
558,503723,45302,1892
237,273110,20485,4315
349,494997,30063,2794
555,952494,50884,4812
47,485880,27869,3001
447,89851,7789,703
307,809238,62367,1460
226,468983,19796,6490
278,752441,35995,4747
471,692903,34094,801
431,849708,43742,13051
109,742559,9132,9315
480,683875,64229,11937
491,662138,11354,5104
456,955490,88974,6352
411,676481,23581,5081
370,2124,155,15
244,173267,11830,1582
83,209705,7305,3171
113,37217,2271,429
512,130116,3047,631
69,529996,8729,2015
78,75376,5627,1095
258,840865,75177,15131
420,7525,643,144
225,221199,8711,2025
572,593284,24200,5262
349,752844,68200,2687
85,168257,4934,1431
135,584650,43674,11612
150,600080,9446,5471
234,8209,468,130
454,312534,22488,5128
185,653214,12164,7781
503,18461,1824,295
241,748218,14007,5516
175,706265,13955,2776
177,298609,13956,5354
116,61800,2407,650
167,451913,36354,1050
169,66635,2854,326
394,196537,15711,690
275,142398,12042,1217
575,877842,81738,6562
51,678910,39127,13310
198,40825,2345,170
449,290211,28946,2281
459,716187,7379,12124
246,100019,3138,1497
236,951563,88899,2304
376,223212,10668,1364
509,383533,24865,7020
596,802660,64906,7374
560,680343,18665,1453
25,743637,69138,11369
301,997170,81226,16288
495,493615,14815,9234
525,797884,54899,14937
381,188611,13269,204
485,409859,36931,649
272,588262,45061,9415
537,38986,451,118
545,204806,3930,1612
512,684650,49277,7673
231,749136,34569,13536
466,960975,10438,5771
400,494232,20787,523
301,542771,54035,2420
509,431938,25914,7286
395,924852,75417,17750
120,388026,12258,2877
453,528721,5560,7397
403,436501,35852,6081
134,889517,15858,959
337,266420,17798,2641
379,482212,33497,9436
519,529187,52756,7354
95,155305,10409,2867
120,496127,32475,1851
208,945170,69584,14588
522,275975,22961,755
196,211911,9868,3141
206,903013,59706,16931
250,142870,7710,2670
526,211425,15798,2811
110,882617,25269,6804
572,848429,81678,16859
373,770327,9218,11206
229,851218,67539,12801
323,121239,6674,2187
283,785872,42247,953
524,127051,1796,627
282,509690,32442,7646
251,914788,66335,14282
213,81198,8080,202
401,954981,95226,13057
5,422209,19720,5369
248,907333,61768,17015
271,696317,53812,5371
234,53305,1974,220
391,975701,73493,3218
307,618004,45043,2215
260,406188,36975,7298
240,810261,52969,14773
259,802740,66228,4431
110,72928,3110,451
199,569701,56900,2114
166,778870,62542,3541
147,590946,21411,10993
468,628881,40575,10302
296,79699,2500,1466
460,311351,11998,2255
476,202600,19703,232
220,564304,20989,10793
372,137074,11982,1622
447,110334,9136,1722
599,702266,19182,960
15,783949,43614,11209
91,266596,5069,3562
389,140413,10007,437
12,924353,85164,12342
17,561243,38676,10059
536,653676,32311,722
537,44652,590,256
528,837429,80636,5916
529,821829,71472,9634
16,164264,12242,389
262,91888,6696,1377
134,130943,3595,2596
359,806046,23303,4015
73,191126,3148,1044
75,499579,11082,533
306,138976,2773,2507
439,973269,26615,13625
533,691118,50092,10784
134,471629,30988,4885
567,190577,13448,1589
241,582276,37701,7291
554,431272,40931,6675
89,285639,18773,4833
351,868550,62598,3447
104,816617,68131,13777
205,552072,39048,1472
425,17939,443,287
103,426063,16706,6836
354,37880,3779,477
338,499444,36260,8233
517,39405,2692,253
147,451386,17065,8942
30,718698,27697,13983
134,281127,10050,1562
299,412710,11502,2796
228,107872,10333,201
553,343233,21609,1136
227,146397,12073,695
77,454356,6378,5112
439,713808,13210,9003
53,824932,17077,15370
16,147378,1767,1352
207,55018,2735,639
60,713995,47042,9024
265,115142,3235,467
538,129093,4149,2021
175,734191,25823,851
241,34693,1675,676
88,859399,57124,12075
503,110473,8273,901
294,976824,16726,2188
561,386039,18227,1077
431,915339,16993,5952
537,897586,9499,11189
454,530653,16554,4520
384,312167,18219,3686
315,308063,19811,5547
91,290634,5444,5081
159,796651,42517,6622
286,819215,64870,9223
186,906888,71545,5248
94,327672,4839,3569
125,900894,39409,7565
356,443712,36484,7039
404,575707,40109,8037
325,759960,9870,10260
230,889317,50133,16897
382,362236,5005,1089
265,689282,10529,1873
244,904710,62092,9750
168,750606,43324,10553
195,192627,6811,2056
163,212684,11088,2678
113,949113,37707,12741
358,718498,38493,8493
490,621009,55866,4760
284,649403,8293,8778
489,463709,12654,822
578,905602,30035,10810
50,786558,46149,13128
137,437450,27717,1529
137,794615,63935,3130
464,155046,3315,2468
169,506320,45667,3275
536,895418,86036,5964
407,436242,6658,7086
241,3981,92,62
136,611011,50030,3868
370,903804,50710,14620
461,601607,29988,6869
157,978125,60176,11679
461,957222,19469,12688
441,538459,43223,10580
304,843760,66899,2767
145,805398,8870,908
56,703198,46076,13905
293,909740,63934,4897
482,398370,21817,3004
187,980402,55932,17333
338,996597,47789,1223
496,872830,48394,12250
403,267824,14676,1912
117,339333,3401,1579
508,597546,20848,5992
496,469609,24012,8269
150,740839,53803,5652
456,742238,11887,14705
323,406882,12877,7921
551,876323,48626,1387
68,509007,47059,5079
188,41659,2591,644
417,491235,5401,8901
333,698467,58603,9958
552,802166,23102,12185
553,890074,52792,11296
160,25422,1305,377
154,14525,1362,172
222,792147,13733,13756
494,114164,11376,315
365,22305,1813,305
13,742859,15353,13410
574,535618,31743,7650
492,298474,22090,5435
200,838728,64605,11749
352,540835,16891,7327
85,352724,9588,3550
186,644340,23406,9818
596,245044,11404,4376
404,857258,45315,15934
